Listagem de defeito;;;
 ;;;
Descrição defeito = 'JANEL?O DO CONDUTOR (ANTI COVID)';;;
Grupo serviço;;Defeito;
Código;Descrição grupo;Código;Descrição defeito
10;CHAPEACAO;221;BORRACHA PORTA TOALETE
10;CHAPEACAO;220;PARABRISA SUPERIOR
10;CHAPEACAO;219;VOLANTE MACARRAO ENCAPAR
10;CHAPEACAO;216;BOMBA BIO BUSS
10;CHAPEACAO;209;PORTA DOCUMENTO
10;CHAPEACAO;207;PAINEL SOLTO
10;CHAPEACAO;205;ENCOSTO CADEIRANTE RASGADO
10;CHAPEACAO;213;CAIXA DE FUSIVEIS QUEB/SOLTA
10;CHAPEACAO;218;REV RAMPA BASICA
10;CHAPEACAO;208;SANFONA
10;CHAPEACAO;217;REVISAO GERAL CHAPEACAO
10;CHAPEACAO;214;CALHA DE AGUA
10;CHAPEACAO;211;JANELÃO DO CONDUTOR (ANTI COVID)
10;CHAPEACAO;215;CAIXA DE DETRITOS
10;CHAPEACAO;212;TAMPA ASSOALHO CX CAMBIO
10;CHAPEACAO;210;VAZ DE AR PORTAS
10;CHAPEACAO;203;BORRACHA ACABAMENTO DA PORTA
10;CHAPEACAO;198;CORTINAS
10;CHAPEACAO;194;CARROCERIA
10;CHAPEACAO;195;PISTAO PORTA GELADEIRA
10;CHAPEACAO;204;SUPORTE RESEVATORIO
10;CHAPEACAO;202;CADEIRA MOTORISTA QUEB
10;CHAPEACAO;200;TAMPA GELADEIRA
10;CHAPEACAO;197;SERVIÇOS EXTERNOS
10;CHAPEACAO;196;PUXADOR GELADEIRA
10;CHAPEACAO;201;CAIXA DE FERRAMENTAS
10;CHAPEACAO;193;CAIXA DA BATERIA QUEB
10;CHAPEACAO;206;PORTA SOLTA
10;CHAPEACAO;157;TRAVESSA DO CHASSI QUEB
10;CHAPEACAO;151;RETORNO DAS PORTAS VAZ AR
10;CHAPEACAO;144;CALEFACAO 
10;CHAPEACAO;106;PASSA RODA L/E
10;CHAPEACAO;105;PASSA RODA L/D
10;CHAPEACAO;104;COFRE COBRADOR SOLTO
10;CHAPEACAO;102;JANELAS SALAO SOLTA
10;CHAPEACAO;81;CALHA FIAÇAO PX VENTAROLA SOLTO
10;CHAPEACAO;80;SENSOR PORTAS ACIONANDO
10;CHAPEACAO;79;GUIA SANFORNA QUEB
10;CHAPEACAO;78;INFILTRANDO AGUA
10;CHAPEACAO;74;COL FERRO APOIO PE COB
10;CHAPEACAO;71;FRISO LATERAL
10;CHAPEACAO;66;BRACO RETROV LD QUEB
10;CHAPEACAO;65;PARAF MANETE PORTA QUEB
10;CHAPEACAO;50;TETO
10;CHAPEACAO;49;TERMINAL ARVORE PORTA
10;CHAPEACAO;48;BORRACHA DE VEDACAO PA TRASEIRA
10;CHAPEACAO;37;EIXO LIMPADOR PARABRISA
10;CHAPEACAO;32;MANGUEIRA DE EVAC. SANITÁTIO
10;CHAPEACAO;31;TOALETE
10;CHAPEACAO;29;GRADE AR CONDICIONADO
10;CHAPEACAO;22;ESTRUTURA PAINEL
10;CHAPEACAO;19;RETROVISORES
10;CHAPEACAO;15;BATIDA LATERAL
10;CHAPEACAO;8;PORTA COPOS
10;CHAPEACAO;4;PARABRISA
10;CHAPEACAO;1;FACAO DO TOALETE
10;CHAPEACAO;199;MANGUEIRA AR BAGAGEIRO
10;CHAPEACAO;188;CORTINAS SALAO
10;CHAPEACAO;187;PASSADOR CORTINA
10;CHAPEACAO;186;SUPORTE APARELHO DVD
10;CHAPEACAO;185;PORTA FOCO
10;CHAPEACAO;184;XXX
10;CHAPEACAO;183;ESCADA DE ACESSO
10;CHAPEACAO;180;VENTAROLA MOTORISTA QUEB
10;CHAPEACAO;179;TORNEIRA TOALETE
10;CHAPEACAO;178;ACABAMENTO PORTA TOALETE
10;CHAPEACAO;176;PORTA SANITARIO
10;CHAPEACAO;175;TOMADA AR CABINE MOTORISTA
10;CHAPEACAO;174;TRINCO PORTA ACESSO
10;CHAPEACAO;173;ACABAMENTO PORTA ACESSO
10;CHAPEACAO;171;DOBRADICA BAGAGEIRO
10;CHAPEACAO;170;TRINCO BAGAGEIRO
10;CHAPEACAO;169;TOMADA DE AR PORTA FOCO
10;CHAPEACAO;168;KIT CADEIRANTE
10;CHAPEACAO;167;VALVULAS SANITARIO
10;CHAPEACAO;166;CONEXOES SISTEMA BIO BUS
10;CHAPEACAO;164;TRAZEIRA E CUPULA DO ESCAPAMENTO AVARIADO
10;CHAPEACAO;163;CANTO DO FAROL
10;CHAPEACAO;161;TAMPA CX PISTÃO
10;CHAPEACAO;160;VIDRO PORTA QUEB
10;CHAPEACAO;156;PORTINHOLA TANQUE DIESEL
10;CHAPEACAO;153;VIDRO JANELA QUEBRADO
10;CHAPEACAO;152;TAMPA DO MOTOR
10;CHAPEACAO;150;TAMPÃO TRASEIRO SOLTO
10;CHAPEACAO;149;REVISÃO CAD MOT E COB
10;CHAPEACAO;148;LAMEIRAS SOLTAS BATENDO
10;CHAPEACAO;146;FECHADURA TAMPA CXA FUSIVEL
10;CHAPEACAO;143;ESPELHO RETROV LE QUEB
10;CHAPEACAO;142;ESPELHO RETROV LD QUEB
10;CHAPEACAO;141;BRACO RETROV LE QUEB
10;CHAPEACAO;140;JANELA SALAO QUEB
10;CHAPEACAO;132;FORRO LATERAL
10;CHAPEACAO;131;BALAUSTRE DO SALAO
10;CHAPEACAO;126;TRAVA CAPO
10;CHAPEACAO;100;BRACO DA POLTRONA
10;CHAPEACAO;99;SUPORTE APOIADOR DE PERNAS
10;CHAPEACAO;91;CHAPA PROT.MOTOR/CAIXA  SOLTO
10;CHAPEACAO;89;POLTRONA MOTORISTA
10;CHAPEACAO;88;DESCARGA SOLTA
10;CHAPEACAO;86;TAMPA ITINERARIO SOLTA
10;CHAPEACAO;85;ASSOALHO SOLTO
10;CHAPEACAO;83;PARABRISA LE QUEB
10;CHAPEACAO;82;PARABRISA LD QUEB
10;CHAPEACAO;77;CORREMAO SALAO SOLTO
10;CHAPEACAO;76;5 RODA ASSOALHO SOLTA
10;CHAPEACAO;73;CADEIRA SALAO QUEB
10;CHAPEACAO;70;ESCAPAMENTO SOLTO
10;CHAPEACAO;62;MANGUEIRA DO ELEVADOR FURADA
10;CHAPEACAO;60;MANGUEIRA PORTA TRAZ FURADA
10;CHAPEACAO;57;PORTA CENTRAL C/ DEFEITO
10;CHAPEACAO;41;PORTINHOLA DO BAGAGEIRO
10;CHAPEACAO;35;CONEXOES AR DA PORTA
10;CHAPEACAO;26;PALHETAS LIMPADOR PARABRISA
10;CHAPEACAO;9;PORTA REVISTAS
10;CHAPEACAO;7;VIDRO JANELA
10;CHAPEACAO;2;POLTRONAS
10;CHAPEACAO;133;TARJETA
10;CHAPEACAO;129;PEGA MAO PORT EMB E DES
10;CHAPEACAO;124;POSICAO DO VALIDADOR
10;CHAPEACAO;123;TAMPA LAT BATERIA SOLTA
10;CHAPEACAO;67;VIDRO ITINERARIO SOLTO
10;CHAPEACAO;61;MANGUEIRA PORTA CENTRAL FURADA
10;CHAPEACAO;56;PORTA DIANT C/ DEFEITO
10;CHAPEACAO;54;TRAVA DA 5A RODA C/ DEFEITO
10;CHAPEACAO;51;RESERVATORIO AGUA LIMPADOR
10;CHAPEACAO;47;GRADE DIANTEIRA
10;CHAPEACAO;46;LIMPADOR DE PARABRISA
10;CHAPEACAO;42;REFORMA INTERNA
10;CHAPEACAO;40;ESTRUTUTA LATERAL
10;CHAPEACAO;39;ESTRUTURA FRONTAL
10;CHAPEACAO;27;PINTURA
10;CHAPEACAO;25;PROTECAO DEGRAUS
10;CHAPEACAO;24;MANOPLA ALAVANCA DE CAMBIO
10;CHAPEACAO;23;COIFA ALAVANCA CÂMBIO RASGADA
10;CHAPEACAO;16;BATIDA TRASEIRA
10;CHAPEACAO;14;BATIDA FRONTAL
10;CHAPEACAO;13;CINTO DE SEGURANÇA
10;CHAPEACAO;12;QUEBRA SOL CABINE MOT.
10;CHAPEACAO;11;PARACHOQUE TRASEIRO
10;CHAPEACAO;6;ESCAPAMENTO
10;CHAPEACAO;192;VENTAROLAS
10;CHAPEACAO;191;LETREIRO MP
10;CHAPEACAO;190;ADESIVOS CARROCERIA
10;CHAPEACAO;189;PORTINHOLAS CARROCERIA
10;CHAPEACAO;182;ACABAMENTOS LUMINARIAS
10;CHAPEACAO;181;CATRACA PASSAGEIRO (URBANO)
10;CHAPEACAO;177;EXAUSTOR TOALETE
10;CHAPEACAO;172;KIT MARTELO EMERGENCIA
10;CHAPEACAO;165;EMBLEMA MP AVARIADO
10;CHAPEACAO;162;CANTO TRAZ BATIDO
10;CHAPEACAO;159;PASSARODA
10;CHAPEACAO;158;ENGATE DO CINTO QUEB
10;CHAPEACAO;139;5 RODA C/PROBLEMA
10;CHAPEACAO;138;CALHAS DAS LAMPADAS SALAO
10;CHAPEACAO;137;AVARIA NA CARROCERIA
